close,signals
49782.61,1
49835.63,0
49671.5,0
49555.51,0
49355.31,0
49295.09,1
49084.02,0
48857.72,0
48634.99,0
48561.37,1
48563.92,0
48950.01,0
49100.2,0
49242.0,0
49144.85,-1
48727.53,0
49102.08,1
49147.0,0
48997.71,-1
49219.72,1
49275.57,0
49426.55,0
49421.24,-1
49423.92,0
49455.06,1
49615.77,0
49688.92,0
49670.97,-1
49761.62,1
49909.78,0
50059.01,0
49936.17,-1
50113.23,1
49933.18,-1
49919.26,0
49892.8,1
49839.0,0
49743.41,0
49849.7,1
49935.44,0
49875.01,-1
49889.7,1
49885.35,0
49883.0,0
50006.27,0
50040.51,0
50181.29,0
50029.78,-1
49954.61,0
50159.52,1
50234.93,0
50105.6,-1
50266.97,1
50357.05,0
50287.24,-1
50220.0,0
50137.76,0
50182.42,1
50097.81,-1
50023.21,0
50018.55,1
50093.81,0
50115.44,0
50216.13,0
50109.2,-1
50115.07,1
49994.6,0
50015.76,1
49965.49,-1
49788.09,0
49833.38,1
49788.75,0
49624.0,-1
49599.03,1
49664.01,0
49505.47,-1
49536.95,1
49492.23,0
49634.05,0
49707.66,0
49685.82,-1
49662.81,0
49609.7,0
49490.0,0
49655.64,1
49541.31,-1
49541.43,1
49464.64,0
49623.41,1
49500.01,-1
49461.04,0
49431.61,1
49412.98,0
49311.94,-1
49405.2,1
49309.52,-1
49455.77,1
49547.44,0
49410.62,-1
49345.06,0
49449.27,1
49356.5,-1
49360.33,1
49324.99,-1
49313.68,0
49251.16,-1
49188.34,0
49157.93,0
49360.59,0
49331.43,-1
49450.01,0
49467.72,-1
49450.0,0
49408.0,0
49450.0,1
49380.9,-1
49393.71,1
49256.14,-1
49341.05,1
49418.72,0
49173.38,-1
48893.15,0
48848.99,1
49109.84,0
49224.33,0
49057.64,-1
48890.45,0
49198.86,1
49257.41,0
49068.65,-1
49170.73,1
49318.12,0
49458.45,0
49355.69,-1
49282.92,0
49208.24,0
49257.75,1
49300.04,0
49176.11,-1
49223.48,1
49355.99,0
49296.44,-1
49328.55,1
49578.52,0
49548.04,-1
49657.23,1
49614.88,-1
49653.44,1
49620.4,0
49540.49,0
49520.96,1
49423.01,0
49320.0,0
49271.87,1
49200.0,0
49122.56,0
49000.01,0
49002.82,1
49056.73,0
49210.52,0
49010.0,-1
49013.19,1
48953.72,0
48936.09,0
49062.39,0
48987.8,-1
49061.91,1
49056.83,-1
49308.91,0
49402.54,0
49439.6,-1
49623.22,0
49840.58,0
49787.96,-1
49730.09,0
49740.0,0
50060.51,1
49915.38,-1
50029.98,1
50097.99,0
50171.0,0
50074.9,-1
49913.11,0
49963.85,1
50003.54,0
50069.23,0
49957.44,-1
49987.2,1
50005.77,0
50128.66,0
50150.0,0
50289.74,0
50273.23,-1
50185.34,0
50072.31,0
50128.52,1
50148.57,0
50135.88,0
50094.51,-1
50202.69,0
50262.45,0
50273.01,-1
50236.23,0
50366.57,1
50288.18,-1
50303.26,1
50289.84,0
50365.98,0
50205.63,-1
50295.35,1
50351.35,0
50505.13,0
50554.43,0
50470.01,-1
50418.85,0
50546.97,1
50715.0,0
50625.34,-1
50554.88,0
50723.55,1
50656.17,-1
50652.44,1
50728.48,0
50586.95,-1
50458.9,0
50509.11,1
50469.48,0
50413.21,-1
50388.35,0
50322.11,-1
50471.37,0
50331.82,-1
50395.71,1
50283.17,-1
50352.85,1
50336.86,0
50338.72,0
50368.93,0
50378.24,0
50334.07,-1
50290.94,0
50430.06,1
50420.0,-1
50482.22,0
50449.91,-1
50580.54,1
50696.37,0
50720.34,-1
50577.83,0
50820.54,1
50910.06,0
50794.95,-1
50813.07,1
50690.02,0
50772.82,1
50745.15,-1
50708.09,0
50639.48,0
50555.95,0
50488.38,1
50586.44,0
50602.94,0
50745.85,0
50596.03,-1
50501.08,0
50549.01,1
50522.24,0
50538.14,0
50447.96,-1
50489.45,1
50518.65,0
50458.02,-1
50397.41,0
50397.38,1
50258.48,-1
50285.21,1
50323.95,0
50328.03,0
50383.59,0
50367.22,-1
50345.78,0
50406.63,0
50377.59,-1
50361.33,0
50263.97,0
50333.03,1
50323.79,0
50310.83,-1
50302.0,0
50277.01,0
50201.2,0
50272.25,1
50232.67,-1
50253.89,0
50180.0,-1
50065.54,0
50306.12,1
50349.98,0
50384.85,0
50716.95,0
50698.98,-1
50658.03,0
50629.77,0
50779.53,1
50891.39,0
50916.8,-1
50873.13,0
50937.18,1
50758.91,-1
50738.83,1
50728.51,0
50768.0,0
50720.47,-1
50592.67,0
50571.4,1
50650.59,0
50699.99,0
50564.54,-1
50531.31,1
50603.92,0
50652.31,0
50611.96,-1
50522.4,0
50654.99,1
50744.12,0
50778.52,0
50759.95,-1
50873.78,1
51152.17,0
51346.98,0
51264.03,-1
51280.01,0
51332.74,1
51331.5,0
51251.74,0
51169.99,0
51344.01,1
51337.0,0
51305.04,-1
51342.71,1
51276.8,-1
51207.07,0
51206.16,1
51106.59,-1
51079.91,1
51181.96,0
51163.79,0
51211.98,0
51151.98,-1
51118.23,1
51146.15,0
51135.37,0
51132.13,0
51164.2,0
51218.86,0
51122.24,-1
51020.63,0
51024.52,1
51130.56,0
51052.85,-1
50841.92,0
50776.94,1
50728.02,0
50810.01,0
50930.0,0
50923.16,0
50868.94,-1
50809.0,0
50939.6,1
50953.64,0
50925.58,-1
50834.03,0
50857.16,1
50788.7,-1
50792.26,1
50786.48,0
50743.38,-1
50721.01,0
50613.0,0
50775.92,1
50715.0,-1
50639.43,0
50658.62,1
50656.62,0
50669.42,0
50610.13,-1
50610.49,1
50569.36,-1
50572.82,0
50619.83,0
50535.9,-1
50607.42,1
50655.17,0
50661.87,0
50682.0,0
50633.89,-1
50400.0,0
50382.02,1
50517.47,0
50529.38,0
50419.01,-1
50420.34,1
50384.11,-1
50551.83,0
50506.21,-1
50491.75,0
50471.45,0
50470.07,0
50350.74,0
50397.67,1
50355.06,-1
50201.28,0
50200.0,1
50283.92,0
50294.1,0
50157.55,-1
50287.19,1
50178.51,-1
50290.31,1
50281.86,0
50333.89,0
50265.71,-1
50264.76,1
50192.92,0
50250.0,1
50135.96,-1
50175.22,1
50138.09,-1
50229.99,0
50244.24,0
50193.72,-1
50207.65,1
50254.91,0
50203.19,-1
50196.55,1
50217.59,0
50070.01,-1
49736.55,0
49545.48,0
49389.52,1
49333.68,0
49600.01,0
49482.95,-1
49575.21,0
49484.24,-1
49131.39,0
49251.0,1
49146.02,-1
49325.04,0
49401.25,0
49401.06,-1
49342.01,0
49338.97,1
49506.57,0
49752.36,0
49794.67,-1
49741.24,0
49706.44,0
49520.32,0
49559.98,1
49678.78,0
49568.06,-1
49653.97,1
49646.39,-1
49650.28,0
49756.87,0
49810.99,0
49807.18,-1
49752.71,0
49729.04,0
49670.59,0
49717.99,1
49750.0,0
49830.81,0
49660.48,-1
49733.98,1
49722.89,0
49858.31,0
49919.28,0
50057.02,0
50055.46,-1
50020.53,0
49957.83,0
49897.0,0
49806.64,0
49798.08,1
49750.01,-1
49912.26,0
49835.52,-1
49887.27,1
49980.5,0
49949.74,-1
49971.48,1
49983.85,0
50097.28,0
50057.54,-1
50012.44,0
49962.8,0
49974.0,1
50086.98,0
50043.81,-1
49951.04,0
49941.97,1
49852.69,0
49940.2,1
49880.11,-1
49842.78,0
49841.45,0
49913.71,0
49995.78,0
50240.08,0
50210.07,-1
50128.79,0
50032.62,0
49994.76,0
49515.79,0
49329.0,0
49557.38,1
49727.4,0
49798.06,0
49422.2,-1
49379.45,0
49495.39,1
49662.06,0
49512.98,-1
49320.48,0
49334.51,1
49444.7,0
49519.45,0
49494.31,-1
49665.77,0
49859.84,0
50042.67,0
50354.5,0
50325.61,-1
50328.81,0
50435.88,1
50350.01,0
50227.62,0
50203.85,0
50242.13,1
50289.96,0
50277.64,-1
50268.71,0
50357.41,0
50370.73,0
50499.99,0
50619.19,0
50499.35,-1
50492.66,0
50463.49,0
50484.28,1
50465.44,-1
50465.89,0
50404.98,-1
50408.77,1
50350.59,-1
50299.98,0
50324.76,0
50373.57,0
50351.96,-1
50339.51,0
50299.99,0
50246.03,0
50267.97,0
50169.63,-1
50102.85,1
50084.84,0
49985.11,-1
49856.39,0
49920.0,1
49950.01,0
49937.98,0
49901.4,-1
49790.92,0
49830.0,1
49784.09,-1
49810.89,0
49877.96,0
49889.54,0
49902.36,0
49884.42,-1
49841.04,0
49779.73,0
49770.37,1
49704.71,-1
49663.51,0
49627.01,0
49652.94,0
49618.68,0
49629.18,0
49737.14,0
49672.94,-1
49738.48,1
49707.08,-1
49744.84,0
49804.84,0
49750.84,-1
49712.5,0
49677.81,1
49630.94,0
49416.91,0
49654.77,1
49603.09,0
49486.52,-1
49374.43,0
49252.36,0
49322.03,1
49209.73,-1
49300.0,0
49431.35,0
49496.94,0
49484.48,-1
49524.06,0
49446.01,0
49401.5,0
49285.29,0
49420.83,1
49402.96,0
49247.26,-1
49361.58,1
49384.36,0
49459.8,0
49566.18,0
49642.98,0
49664.94,-1
49632.46,0
49666.46,1
49568.05,0
49350.95,0
49336.84,1
49419.07,0
49212.94,-1
49250.66,1
49075.04,-1
49172.71,1
49362.06,0
49458.73,0
49624.17,0
49295.48,-1
49221.92,0
49092.19,0
49144.5,1
48883.97,-1
48853.51,1
48826.19,0
48880.02,0
48971.99,0
48808.81,-1
48834.54,1
48843.36,0
48875.43,0
48752.47,-1
48625.72,0
48719.58,1
48823.37,0
48745.72,-1
48853.06,1
48880.67,0
48886.78,-1
48873.34,0
48878.7,0
48896.0,0
48897.12,-1
48617.74,0
48694.46,1
48603.82,-1
48469.28,0
48581.13,1
48600.08,0
48289.72,-1
48337.2,1
48450.4,0
48427.01,0
48525.24,0
48602.85,0
48693.7,0
48627.8,-1
48711.82,1
48703.04,-1
48559.01,0
48731.26,1
48613.5,-1
48390.01,0
48599.99,1
48970.01,0
48874.33,-1
48826.08,0
49200.0,1
49091.69,-1
49167.79,1
49078.82,0
49080.66,0
48861.09,0
48694.23,0
48676.42,1
48625.98,0
48488.36,-1
48423.88,1
48584.67,0
48553.39,0
48593.78,0
48592.92,0
48679.29,0
48709.58,0
48555.04,-1
48560.0,1
48640.87,0
48417.14,-1
48422.25,1
48353.04,-1
48079.91,0
48071.23,1
47978.27,0
48226.18,0
48010.21,-1
47953.02,0
47934.01,1
48043.79,0
48269.83,0
48045.43,-1
48032.07,0
48174.46,1
48282.46,0
48071.7,-1
48364.08,1
48343.81,-1
48379.9,0
48542.99,0
48482.32,-1
48619.74,1
48619.48,-1
48619.83,0
48705.7,1
48617.56,-1
48618.77,1
48697.56,0
48727.6,0
48510.47,-1
48476.58,1
48593.22,0
48550.17,-1
48732.77,0
48614.18,-1
48955.1,1
48821.27,-1
48874.31,1
48929.74,0
48820.25,-1
48913.0,1
48780.43,-1
48810.77,1
48768.2,-1
48728.32,0
48719.43,0
48811.56,0
48796.92,0
48848.74,0
49203.03,0
49202.0,-1
49273.98,0
49160.13,0
49128.55,0
49134.91,1
49051.08,0
49239.61,1
49231.97,0
49167.21,-1
49286.9,1
49208.84,-1
49174.65,0
49148.91,1
49161.5,0
49052.45,-1
48929.59,0
49061.34,1
49070.5,0
49051.58,-1
48815.64,0
48908.7,1
49008.9,0
49210.57,0
49234.55,0
49256.47,-1
49167.59,0
48952.9,0
49028.9,1
48995.02,0
49111.15,0
49434.32,0
49457.27,-1
49268.01,0
49235.19,0
49042.94,0
49108.49,1
48998.07,-1
48985.61,1
48921.04,-1
49024.2,0
49090.49,0
49150.0,0
49151.09,-1
49265.41,0
49420.81,0
49388.06,-1
49429.31,1
49328.51,0
49389.58,1
49392.67,-1
49345.24,0
49320.53,1
49263.75,0
49344.76,1
49350.79,0
49272.12,-1
49225.46,0
49162.17,1
49253.22,0
49175.19,-1
49100.81,0
49047.71,1
49018.08,0
49027.75,0
48844.44,-1
48944.19,1
49002.56,0
49019.13,0
48982.99,-1
48573.34,0
48473.34,0
48432.91,1
48186.5,-1
48303.95,1
48413.8,0
48350.0,0
48277.43,-1
48208.69,0
47833.92,0
47858.78,1
48021.8,0
47830.69,-1
47944.91,1
47877.0,-1
47795.3,0
47623.7,0
48017.74,1
47939.81,-1
47876.71,0
47677.3,0
47575.43,0
47692.21,1
47586.96,-1
47516.39,0
47498.99,0
47545.33,0
47720.49,0
47790.36,0
47723.28,-1
47935.85,1
48051.19,0
48160.31,0
48114.61,-1
48124.16,0
47979.14,0
48058.26,1
48068.26,0
48028.97,-1
47801.08,0
47984.56,1
48016.64,0
47727.24,-1
47665.43,0
47835.31,1
47643.66,-1
47643.46,1
47840.63,0
47919.93,0
48043.78,0
47857.8,-1
47993.09,1
48022.27,0
47989.26,-1
47848.89,0
47994.26,1
47828.29,-1
47976.65,1
48043.22,0
47890.07,-1
47953.94,1
47827.95,-1
47624.19,0
47703.05,1
47533.93,-1
47505.89,1
47144.78,-1
47223.15,1
47259.18,0
47144.66,-1
47228.16,0
47360.13,0
47309.22,-1
47486.17,0
47595.14,0
47844.36,0
47734.57,-1
47768.61,0
47740.95,0
48108.4,1
48321.7,0
48375.81,-1
48441.19,0
48405.56,0
48348.66,0
48237.5,0
48177.01,0
48217.51,1
48396.58,0
48442.06,0
48368.72,-1
48411.0,1
48337.33,-1
48366.69,1
48316.13,-1
48282.63,1
48321.18,0
48260.93,-1
48130.07,0
48219.31,1
48422.81,0
48424.28,0
48406.02,-1
48417.29,1
48368.66,0
48371.82,1
48370.15,0
48280.27,0
48379.12,1
48422.18,0
48394.34,-1
48434.34,0
48449.93,0
48445.0,-1
48540.07,0
48444.97,-1
48452.05,1
48527.46,0
48490.88,-1
48419.76,0
48506.05,1
48320.64,-1
48417.13,1
48517.69,0
48554.18,0
48598.24,0
48528.05,-1
48482.6,0
48537.44,1
48417.93,-1
48419.71,1
48215.77,-1
48040.99,0
47860.3,0
47877.88,1
48072.75,0
48244.07,0
48173.36,-1
48122.87,0
47964.69,0
47828.35,0
47666.73,0
47636.95,1
47695.08,0
47666.62,0
47655.35,0
47541.5,-1
47527.32,1
47400.01,-1
47436.68,1
47290.5,-1
47128.8,0
47144.37,1
46703.12,-1
46772.81,1
47054.56,0
46912.84,-1
46746.37,0
46791.74,1
46762.99,0
46504.66,-1
47229.49,1
47324.03,0
47447.13,0
47534.37,-1
47552.12,0
47569.14,0
47408.56,0
47585.94,1
47482.82,-1
47253.9,0
47110.28,0
47311.45,1
47269.66,0
47222.9,-1
47059.53,0
46980.2,0
47271.43,1
47366.5,0
47283.43,-1
47479.62,1
47579.85,0
47524.09,-1
47805.89,1
48078.67,0
47918.68,-1
47950.88,0
47898.88,0
47850.48,0
47931.71,1
47768.87,-1
47771.16,1
47845.41,0
47813.18,-1
47948.41,0
48116.99,0
48070.3,-1
48062.05,0
48094.49,1
48059.99,0
48079.57,1
48015.81,0
48007.27,1
48019.53,0
47958.72,-1
47983.39,1
48043.47,0
48068.66,0
48146.59,0
48176.73,0
48097.2,-1
48051.69,0
48050.68,1
48119.47,0
48009.08,-1
48104.47,1
48091.73,0
48168.12,0
48299.99,0
48150.01,-1
48261.15,1
48303.59,0
48186.09,-1
48072.06,0
48010.01,0
48068.28,1
48115.56,0
48031.31,-1
47878.57,0
47772.99,0
47879.94,1
47878.46,0
47878.01,0
47944.4,0
47883.89,-1
47888.29,1
47882.23,0
47993.3,0
48255.09,0
48383.46,0
48759.85,0
48575.9,-1
48611.0,0
48492.36,0
48406.07,0
48394.9,1
48406.5,0
48440.4,0
48344.43,-1
48367.04,1
48249.31,-1
48279.42,1
48266.32,0
48268.04,0
48213.16,-1
48250.01,0
48246.46,0
48161.6,-1
48055.67,0
48102.77,1
48278.32,0
48310.19,0
48330.02,-1
48212.41,0
48049.38,0
48242.79,1
48231.82,0
48212.76,-1
48134.83,0
48170.01,1
48153.37,0
48103.16,-1
48166.86,0
48225.79,0
48251.54,0
48185.62,-1
48141.86,0
48183.4,1
48243.16,0
48165.86,-1
48211.77,1
48267.35,0
48540.01,0
48818.14,0
49313.71,0
49299.86,-1
49188.98,0
49385.68,1
49209.45,-1
49120.83,0
49195.32,1
49148.24,-1
49225.07,0
49191.53,-1
49117.48,0
49144.45,1
49035.0,-1
49037.83,1
49041.74,0
49047.97,0
48925.2,-1
48898.19,1
48961.28,0
49026.32,0
48956.42,-1
49024.77,1
48983.02,-1
48963.25,0
48903.78,0
48908.15,1
48842.08,-1
48891.95,0
48887.65,0
48881.88,0
48908.08,0
49104.09,0
49162.49,0
49076.75,-1
49056.48,0
49375.28,1
49119.52,-1
49020.1,0
48853.7,0
48964.06,1
49049.99,0
48973.36,-1
48971.13,1
48859.01,0
48896.9,1
48865.67,0
48875.44,0
48777.05,-1
48825.02,1
48841.24,0
48894.62,0
48942.44,0
48823.28,-1
48821.01,1
48908.16,0
48900.02,0
48980.54,0
48966.2,-1
49028.54,0
49037.8,-1
49061.25,0
49148.84,0
49101.04,-1
49037.74,0
49077.17,1
49118.4,0
49316.78,0
49260.94,-1
49290.85,1
49335.94,0
49365.09,-1
49329.82,0
49266.08,0
49213.93,0
49225.56,1
49264.69,0
49234.95,-1
49319.83,0
49417.79,0
49382.71,-1
49316.25,0
49290.94,1
49237.5,0
49302.54,1
49334.99,0
49444.22,0
49314.95,-1
49332.53,1
49308.78,0
49345.5,0
49416.78,0
49745.97,0
49636.39,-1
49589.3,0
49566.1,0
49579.7,1
49500.0,0
49464.32,1
49408.36,0
49400.01,0
49378.86,0
49446.82,0
49353.75,-1
49371.51,1
49357.91,0
49311.54,-1
49328.67,0
49303.53,-1
49233.0,0
49137.51,0
49156.41,1
49183.43,0
49080.14,-1
48984.28,0
49021.77,1
49014.99,0
49094.15,0
49104.2,0
49113.32,0
49081.48,-1
49017.45,0
48984.99,1
49120.07,0
49044.79,-1
49024.57,1
49017.02,0
49016.86,0
49035.07,0
48874.01,-1
48927.98,1
48783.9,-1
48622.33,0
48691.2,1
48681.64,0
48665.08,0
48622.62,-1
48672.33,0
48700.14,0
48722.8,0
48710.09,-1
48606.85,0
48655.7,1
48476.77,-1
48647.53,1
48636.75,0
48592.66,-1
48637.14,0
48720.01,0
48770.0,0
48856.13,0
48825.03,-1
48980.04,1
48976.97,-1
48873.99,0
48859.45,0
48915.73,1
48738.24,-1
48856.27,1
48833.77,0
48751.38,-1
48839.98,1
48821.25,-1
49039.34,0
49107.0,0
48910.0,-1
48384.2,0
48486.8,1
48205.26,-1
48102.23,1
48159.51,0
48290.03,0
48355.03,0
48440.93,0
48292.95,-1
48325.19,1
48284.32,-1
48190.84,0
48168.01,1
48105.83,0
48190.52,0
48072.98,-1
48095.11,1
47897.58,-1
47897.98,1
47962.65,0
47906.08,-1
48013.72,0
48169.21,0
48115.59,-1
47940.99,0
47931.04,1
47909.04,0
47957.73,0
47893.45,-1
47749.99,0
47727.26,1
47576.84,-1
47698.59,1
47704.95,0
47905.29,0
48026.68,0
47970.02,-1
47986.99,0
47969.19,0
47830.01,0
47624.8,0
47482.43,0
47312.39,0
47222.73,1
47256.88,0
47128.37,-1
47158.38,0
47282.24,0
47292.9,0
47314.91,0
47276.26,-1
47156.76,0
47034.54,0
47027.95,1
46864.07,-1
46663.83,0
46503.2,0
46549.8,1
46975.48,0
46846.23,-1
47000.02,1
46811.93,-1
46817.54,1
46769.37,0
47159.33,1
47165.04,0
47168.62,-1
47242.03,1
47033.91,0
47218.22,1
47081.5,-1
46959.72,0
47136.12,1
47295.93,0
46877.92,-1
46913.24,1
46941.95,0
46868.94,-1
46460.0,0
46441.72,1
46253.05,-1
45869.48,0
46473.4,1
46756.64,0
46761.71,-1
46446.37,0
46784.86,1
46436.48,-1
45796.72,0
45708.25,1
45380.56,0
45789.2,1
45668.39,0
45225.43,-1
45504.14,1
45561.31,0
45817.17,0
45525.5,-1
45792.92,1
45922.3,0
45746.59,-1
46187.79,1
46038.72,-1
45728.12,0
45661.3,0
45298.69,0
45139.4,0
45089.68,1
44888.0,-1
45239.09,0
45549.26,0
45576.47,0
45787.29,0
45775.44,-1
45444.42,0
45656.08,1
45579.55,-1
45494.37,0
45210.67,0
45073.28,0
44753.58,0
45200.69,1
45223.9,0
44870.16,-1
44616.03,0
44243.51,0
44047.66,1
43951.77,0
44353.6,0
44423.47,0
44104.07,-1
44460.63,1
44783.37,0
44731.06,-1
44704.81,0
44681.54,0
44321.44,0
44038.47,0
44352.83,1
44604.84,0
44569.56,-1
44440.91,0
44943.01,1
45135.51,0
45156.08,-1
45459.81,1
45502.96,-1
45265.3,0
45214.59,0
45200.0,1
45195.96,0
45530.62,0
45812.14,0
45622.69,-1
45865.61,1
45948.31,0
46171.16,0
45963.57,-1
46155.25,1
45920.01,-1
45880.68,0
45755.08,0
45706.42,1
45615.41,0
45724.47,0
45591.0,-1
45560.45,1
45705.21,0
45740.07,0
45689.98,-1
45562.01,0
45634.6,1
45578.52,-1
45548.51,0
45512.97,0
45562.28,0
45809.01,0
45622.45,-1
45831.64,1
46078.9,0
45950.08,-1
45763.12,0
45855.0,1
45895.16,0
45710.43,-1
46053.02,1
45895.2,-1
46085.97,1
46376.77,0
46406.02,-1
46431.5,0
46348.69,0
46270.1,0
46115.33,0
46150.37,1
46063.81,-1
46072.48,0
46111.98,0
46043.65,-1
46059.38,0
46009.34,-1
46072.73,0
46275.26,0
46312.39,0
46258.23,-1
46222.99,0
46186.52,0
46121.29,0
45887.46,0
45666.59,0
45551.72,1
45383.73,0
45325.55,0
45153.05,-1
45364.7,0
45034.43,-1
44919.49,0
45058.45,1
45047.69,0
45070.0,0
45052.48,0
45227.99,0
44910.66,-1
45044.76,1
45129.92,0
45025.19,-1
44715.78,0
45187.64,1
45040.01,-1
44948.99,0
44870.17,0
44887.9,1
45062.41,0
44991.66,-1
45126.82,1
45136.79,-1
45197.28,0
45098.51,-1
44984.59,0
44781.97,0
44800.73,1
44600.0,-1
44464.55,0
44570.04,1
44404.43,-1
44342.78,1
44474.89,0
44438.87,0
44441.67,0
44415.21,-1
44465.81,0
44584.72,0
44611.78,0
44405.54,-1
44149.47,0
44095.67,1
44134.0,0
43967.23,-1
43500.0,0
43588.21,1
43250.0,-1
43030.01,0
43764.04,1
43906.5,0
43646.49,-1
43694.99,0
43632.04,0
43513.66,0
43397.11,0
43023.67,0
42915.46,1
42582.6,0
42521.72,1
42639.93,0
43229.81,0
43147.31,-1
43137.2,0
42979.78,0
43352.84,1
43607.6,0
43553.95,-1
43405.09,0
43589.1,1
43456.82,-1
43278.76,0
43138.95,0
43441.14,1
43371.57,-1
43268.99,0
43504.95,1
43582.53,0
43755.01,0
43568.83,-1
43474.34,0
43394.55,0
43295.15,0
43030.84,0
43220.64,1
43296.27,0
43000.01,-1
42940.97,1
43215.02,0
43232.61,0
43000.5,-1
42642.54,0
42646.57,1
42665.02,0
42562.72,0
42495.44,0
42812.66,0
44150.24,0
44792.15,0
44851.46,-1
44912.34,0
44633.12,0
45002.78,1
44958.6,-1
44911.89,0
44712.65,0
44855.7,1
44831.54,-1
44708.74,0
44537.37,0
44546.76,1
44544.52,0
44380.14,-1
44338.06,1
44201.91,-1
44119.99,1
44321.23,0
44323.45,0
44414.72,0
44308.86,-1
44557.93,1
44621.8,0
44508.61,-1
44717.27,1
44716.37,-1
44683.14,0
44759.79,1
44690.33,-1
44647.1,0
44717.62,1
44849.18,0
44960.93,0
44851.35,-1
44794.98,0
44917.0,1
44984.38,0
44972.62,-1
45149.18,0
45394.06,0
45298.38,-1
44942.63,0
44895.77,0
45010.18,1
44879.99,-1
44811.68,1
44869.96,0
45067.58,0
45117.3,0
45175.29,0
45292.74,0
45267.81,-1
45343.41,1
45253.81,-1
45330.01,1
45265.47,-1
45390.99,1
45365.19,-1
45320.64,0
45221.68,0
45149.88,0
45134.05,1
45009.24,-1
45041.04,1
44979.71,-1
45076.09,0
45096.85,0
44956.26,-1
45090.58,1
45085.61,0
45076.6,-1
45123.02,0
45210.69,0
45084.31,-1
45166.81,1
45181.0,0
45385.76,0
45326.62,-1
45408.87,1
45461.36,0
45319.14,-1
45227.85,0
45327.12,1
45350.98,0
45170.12,-1
45039.71,0
45010.02,1
45050.3,0
44964.4,-1
45089.36,0
45093.84,0
45085.45,-1
45121.01,0
45001.01,-1
45069.93,1
45003.92,-1
44611.75,0
44468.93,0
44539.0,1
44484.01,0
44591.01,0
44627.63,0
44671.46,0
44700.01,0
45020.57,0
45278.7,0
45214.54,-1
45204.58,0
45102.39,0
45190.01,1
45230.55,0
45413.69,0
45567.88,0
45731.43,0
45604.68,-1
45559.88,0
45634.68,1
45642.98,-1
45731.39,0
45546.69,-1
45526.17,0
45578.26,1
45523.02,-1
45559.46,0
45344.15,-1
45341.27,1
45369.91,0
45247.55,-1
45095.0,0
45173.4,1
45009.78,-1
44712.06,0
44795.14,1
44921.65,0
44941.41,0
44848.17,-1
44992.6,1
45016.68,0
44919.14,-1
44838.28,0
44949.48,1
44877.0,-1
44800.01,0
44671.73,0
44761.28,1
44870.02,0
44728.73,-1
44740.01,1
44555.01,-1
44594.24,1
44743.76,0
44925.59,0
45145.62,0
44986.63,-1
44899.99,0
44774.27,0
44822.96,1
44946.01,0
45029.01,0
44835.65,-1
44777.03,0
44605.26,0
44506.18,0
44226.66,0
44244.49,1
43987.81,-1
44093.96,1
44220.96,0
44120.8,-1
44130.01,0
43876.11,-1
44202.76,1
44475.03,0
44273.57,-1
44454.05,1
44405.51,-1
44409.08,0
44480.41,1
44440.98,-1
44350.0,0
44134.74,0
44273.66,1
43966.6,-1
44075.32,1
44056.49,0
43989.14,-1
43887.55,0
44149.15,1
43990.06,-1
43919.73,0
43707.8,0
43638.22,1
43578.15,0
43628.85,0
43664.74,0
43358.28,-1
43327.34,1
43334.92,0
43362.75,0
43637.03,0
43663.43,0
43520.42,-1
43050.09,0
42882.93,0
42964.61,1
43255.51,0
43385.2,0
43252.86,-1
43529.25,1
43325.44,-1
43194.68,0
43206.31,1
43068.27,-1
42988.29,1
43002.34,0
42740.42,-1
42701.63,1
42619.92,0
42567.28,0
42695.46,0
42655.92,0
42425.29,-1
42367.44,1
42311.97,0
42344.62,0
42576.52,0
42350.01,-1
42230.43,0
42439.93,1
42700.0,0
42909.51,0
42911.83,-1
42901.32,0
42619.14,0
42762.56,1
42921.67,0
42884.78,-1
42721.9,0
42587.21,0
42638.17,1
43287.3,0
43391.63,0
43301.98,-1
43205.14,0
42961.53,0
43026.13,1
42975.18,-1
43152.22,0
42996.35,-1
43150.48,1
43204.06,0
43261.18,0
43451.69,0
43571.47,0
43708.03,0
43649.77,-1
43582.66,0
43547.83,0
43473.22,0
43705.54,1
43884.53,0
43997.1,0
43935.33,-1
43920.66,0
43963.51,1
44086.21,0
44303.77,0
44121.71,-1
44111.17,0
44148.39,1
43953.48,-1
44032.46,1
44119.0,0
44038.85,-1
44165.92,1
44104.88,-1
44151.44,1
44226.9,0
44197.73,-1
44130.13,0
44168.27,1
44173.99,0
44176.68,0
44105.0,-1
44298.7,1
44213.55,-1
44426.82,1
44429.4,-1
44299.99,0
44369.89,1
44479.44,0
44640.87,0
44628.32,-1
44628.38,0
44785.88,1
44800.25,-1
44729.15,0
44746.94,1
44757.64,0
44581.69,0
44500.0,0
44446.68,1
44483.07,0
44220.03,-1
44366.65,1
44394.49,0
44437.0,0
44412.18,-1
44320.61,0
44348.2,1
44074.12,-1
44000.0,0
44060.76,1
44011.71,0
43659.69,-1
43648.87,1
43381.59,-1
43295.38,1
43514.55,0
43743.62,0
43847.65,0
44119.99,0
44222.69,0
44164.23,-1
43949.03,0
43815.33,0
43688.07,0
43931.47,1
43458.78,-1
43323.03,0
43201.04,1
43019.78,0
43119.62,0
43107.4,0
43102.6,0
42645.17,-1
42721.59,1
42797.88,0
42897.07,0
43252.9,0
43234.68,-1
42945.21,0
42681.79,0
