T,O,H,L,C,V
2021-05-04 17:00:00,0.0115769999999999,0.011579,0.011512,0.011529,5665.88
2021-05-04 17:15:00,0.011529,0.011535,0.011489,0.011497,4714.16
2021-05-04 17:30:00,0.011498,0.011523,0.011456,0.011493,6692.89
2021-05-04 17:45:00,0.011493,0.0116,0.0114349999999999,0.011561,8712.88
2021-05-04 18:00:00,0.011561,0.0115769999999999,0.011464,0.011501,6563.22
2021-05-04 18:15:00,0.011501,0.011536,0.011469,0.0115,7116.55
2021-05-04 18:30:00,0.0115,0.011508,0.011262,0.011335,25985.42
2021-05-04 18:45:00,0.011334,0.0114159999999999,0.011312,0.011358,8748.55
2021-05-04 19:00:00,0.011352,0.011399,0.0113,0.011333,10881.78
2021-05-04 19:15:00,0.011332,0.011461,0.0113,0.011455,14992.95
2021-05-04 19:30:00,0.011458,0.011508,0.0114,0.011456,7696.75
2021-05-04 19:45:00,0.011455,0.01146,0.011367,0.01139,5733.59
2021-05-04 20:00:00,0.01139,0.0114709999999999,0.011331,0.011458,7791.79
2021-05-04 20:15:00,0.011458,0.011468,0.011377,0.0114069999999999,7237.82
2021-05-04 20:30:00,0.011406,0.011454,0.01137,0.011375,4936.89
2021-05-04 20:45:00,0.011373,0.011438,0.0113569999999999,0.011412,6035.38
2021-05-04 21:00:00,0.011413,0.011464,0.011387,0.011456,3905.47
2021-05-04 21:15:00,0.011458,0.011476,0.011429,0.011452,2279.03
2021-05-04 21:30:00,0.011453,0.011559,0.01144,0.011537,5174.49
2021-05-04 21:45:00,0.011543,0.011551,0.011507,0.011534,4041.97
2021-05-04 22:00:00,0.011534,0.011561,0.011481,0.011555,3397.82
2021-05-04 22:15:00,0.011556,0.011579,0.011541,0.011558,3038.09
2021-05-04 22:30:00,0.011554,0.011574,0.011522,0.011544,3319.32
2021-05-04 22:45:00,0.011547,0.011601,0.011545,0.011588,7214.01
2021-05-04 23:00:00,0.011587,0.011599,0.011528,0.0115459999999999,3894.15
2021-05-04 23:15:00,0.011553,0.011563,0.011501,0.011529,2054.75
2021-05-04 23:30:00,0.01153,0.011568,0.011509,0.01155,2909.77
2021-05-04 23:45:00,0.01155,0.01158,0.01154,0.011564,2059.21
2021-05-05 00:00:00,0.011565,0.011607,0.011556,0.011579,2483.12
2021-05-05 00:15:00,0.011579,0.011588,0.011525,0.011525,3335.25
2021-05-05 00:30:00,0.011535,0.011558,0.0115,0.011522,2820.07
2021-05-05 00:45:00,0.011521,0.011536,0.011486,0.011511,2808.11
2021-05-05 01:00:00,0.011512,0.011534,0.011473,0.011519,2144.55
2021-05-05 01:15:00,0.011519,0.011529,0.011483,0.011505,1758.66
2021-05-05 01:30:00,0.011504,0.011518,0.011468,0.011495,2214.49
2021-05-05 01:45:00,0.011496,0.011505,0.011468,0.011489,1416.23
2021-05-05 02:00:00,0.011488,0.0115129999999999,0.011438,0.011463,4470.75
2021-05-05 02:15:00,0.01146,0.011477,0.011401,0.011404,3527.73
2021-05-05 02:30:00,0.01141,0.011438,0.011391,0.011427,3684.22
2021-05-05 02:45:00,0.011427,0.011458,0.011406,0.011458,1929.44
2021-05-05 03:00:00,0.011456,0.0114799999999999,0.011419,0.011475,2067.48
2021-05-05 03:15:00,0.011475,0.011489,0.011451,0.011461,1990.16
2021-05-05 03:30:00,0.011461,0.011483,0.011412,0.01143,3586.95
2021-05-05 03:45:00,0.01143,0.011462,0.011409,0.011454,4685.06
2021-05-05 04:00:00,0.011452,0.011516,0.01142,0.011497,8202.35
2021-05-05 04:15:00,0.011497,0.011537,0.011478,0.011517,7291.44
2021-05-05 04:30:00,0.011518,0.011548,0.0114709999999999,0.011506,11058.85
2021-05-05 04:45:00,0.011505,0.011511,0.01146,0.011502,7741.43
2021-05-05 05:00:00,0.011502,0.011565,0.0114799999999999,0.011493,7308.98
2021-05-05 05:15:00,0.011492,0.011526,0.011467,0.0114849999999999,6635.34
2021-05-05 05:30:00,0.011481,0.01155,0.011451,0.011547,6568.49
2021-05-05 05:45:00,0.011542,0.011584,0.011525,0.011579,6913.17
2021-05-05 06:00:00,0.01158,0.0116,0.011495,0.0115,10452.63
2021-05-05 06:15:00,0.011505,0.011536,0.011493,0.0115129999999999,6125.53
2021-05-05 06:30:00,0.011512,0.011522,0.011491,0.011502,5086.15
2021-05-05 06:45:00,0.011501,0.011534,0.011484,0.011524,6522.89
2021-05-05 07:00:00,0.011524,0.011559,0.011511,0.011524,7961.49
2021-05-05 07:15:00,0.011524,0.011529,0.011444,0.011451,7944.91
2021-05-05 07:30:00,0.0114489999999999,0.01146,0.011345,0.011408,14805.51
2021-05-05 07:45:00,0.011409,0.011463,0.0113879999999999,0.011452,8382.75
2021-05-05 08:00:00,0.011458,0.011468,0.011428,0.011438,6701.92
2021-05-05 08:15:00,0.011433,0.01144,0.011354,0.011363,7471.4
2021-05-05 08:30:00,0.011369,0.0114069999999999,0.011345,0.011401,7882.79
2021-05-05 08:45:00,0.0114,0.01142,0.0114,0.011419,7371.85
2021-05-05 09:00:00,0.0114209999999999,0.011478,0.011401,0.011447,8220.3
2021-05-05 09:15:00,0.0114489999999999,0.011508,0.011445,0.011505,3519.58
2021-05-05 09:30:00,0.011504,0.011528,0.011465,0.011526,5463.63
2021-05-05 09:45:00,0.0115269999999999,0.01153,0.011475,0.0115269999999999,4315.04
2021-05-05 10:00:00,0.0115269999999999,0.011529,0.011476,0.011484,4506.74
2021-05-05 10:15:00,0.011483,0.01154,0.011478,0.011535,4439.04
2021-05-05 10:30:00,0.011535,0.011543,0.011507,0.011518,8721.49
2021-05-05 10:45:00,0.011518,0.01155,0.011502,0.011548,7893.08
2021-05-05 11:00:00,0.011547,0.011565,0.011503,0.011541,4513.39
2021-05-05 11:15:00,0.011542,0.0116239999999999,0.011533,0.011607,8597.72
2021-05-05 11:30:00,0.011606,0.011715,0.011606,0.011673,10527.19
2021-05-05 11:45:00,0.011675,0.011724,0.011616,0.011715,11989.84
2021-05-05 12:00:00,0.011715,0.01175,0.011647,0.011662,10388.45
2021-05-05 12:15:00,0.011661,0.0117159999999999,0.011656,0.011699,5541.49
2021-05-05 12:30:00,0.0117,0.011746,0.011673,0.011727,9179.12
2021-05-05 12:45:00,0.011728,0.011734,0.011649,0.011661,6586.2
2021-05-05 13:00:00,0.011661,0.01174,0.0116569999999999,0.011682,7489.5
2021-05-05 13:15:00,0.011684,0.011761,0.01168,0.01172,7116.92
2021-05-05 13:30:00,0.011717,0.011752,0.0117019999999999,0.0117489999999999,4279.22
2021-05-05 13:45:00,0.0117489999999999,0.011764,0.011717,0.0117209999999999,6687.71
2021-05-05 14:00:00,0.01172,0.011811,0.011714,0.01179,9168.28
2021-05-05 14:15:00,0.011791,0.011795,0.011705,0.01172,6012.24
2021-05-05 14:30:00,0.011719,0.011737,0.011687,0.0117159999999999,3567.92
2021-05-05 14:45:00,0.011717,0.011734,0.011637,0.011734,4914.75
2021-05-05 15:00:00,0.011733,0.01178,0.011711,0.011754,5606.57
2021-05-05 15:15:00,0.011754,0.011756,0.011654,0.01167,5512.63
2021-05-05 15:30:00,0.011665,0.011706,0.011647,0.011674,5290.32
2021-05-05 15:45:00,0.011675,0.011692,0.011637,0.011665,6815.79
2021-05-05 16:00:00,0.011664,0.011732,0.011641,0.0117209999999999,5655.4
2021-05-05 16:15:00,0.0117209999999999,0.011742,0.011691,0.01171,6009.46
2021-05-05 16:30:00,0.01171,0.01174,0.011686,0.011726,3811.06
2021-05-05 16:45:00,0.011727,0.011736,0.01169,0.0117159999999999,4063.94
2021-05-05 17:00:00,0.0117159999999999,0.01175,0.011703,0.011733,5089.43
2021-05-05 17:15:00,0.011733,0.011743,0.011654,0.011658,5792.78
2021-05-05 17:30:00,0.0116569999999999,0.011661,0.011606,0.011626,7168.14
2021-05-05 17:45:00,0.011626,0.011689,0.0116189999999999,0.011656,4987.47
2021-05-05 18:00:00,0.011655,0.0116709999999999,0.011599,0.011635,8591.03
2021-05-05 18:15:00,0.011633,0.0116379999999999,0.01155,0.011562,6280.96
2021-05-05 18:30:00,0.011562,0.011604,0.011555,0.011557,4411.99
2021-05-05 18:45:00,0.011557,0.011561,0.011429,0.011437,9980.57
2021-05-05 19:00:00,0.011434,0.011436,0.011337,0.011362,15203.45
2021-05-05 19:15:00,0.011363,0.011364,0.011294,0.011336,12026.13
2021-05-05 19:30:00,0.011337,0.011372,0.011299,0.011314,7368.56
2021-05-05 19:45:00,0.011314,0.011328,0.011217,0.011217,10195.88
2021-05-05 20:00:00,0.011218,0.011219,0.010869,0.011178,56561.16
2021-05-05 20:15:00,0.011179,0.011292,0.011127,0.011276,8171.07
2021-05-05 20:30:00,0.011275,0.011293,0.011248,0.011264,5628.52
2021-05-05 20:45:00,0.011264,0.011312,0.011252,0.0113,5048.65
2021-05-05 21:00:00,0.011299,0.011312,0.011237,0.011251,7437.97
2021-05-05 21:15:00,0.011253,0.011276,0.01119,0.011222,4477.23
2021-05-05 21:30:00,0.011223,0.011254,0.01119,0.011252,4892.42
2021-05-05 21:45:00,0.011251,0.011256,0.011214,0.011229,4248.56
2021-05-05 22:00:00,0.011229,0.011294,0.011214,0.011273,13091.41
2021-05-05 22:15:00,0.011273,0.011302,0.011269,0.011293,7036.14
2021-05-05 22:30:00,0.011293,0.0113049999999999,0.011267,0.011284,4372.57
2021-05-05 22:45:00,0.011285,0.011301,0.011255,0.011269,6477.61
2021-05-05 23:00:00,0.011265,0.0112819999999999,0.011234,0.011249,6851.73
2021-05-05 23:15:00,0.011249,0.011295,0.0112319999999999,0.0112769999999999,4852.48
2021-05-05 23:30:00,0.0112769999999999,0.011335,0.0112769999999999,0.011313,5314.99
2021-05-05 23:45:00,0.011317,0.011379,0.011314,0.011373,5830.51
2021-05-06 00:00:00,0.011373,0.011386,0.011301,0.011302,5694.77
2021-05-06 00:15:00,0.011302,0.011351,0.011283,0.011301,7638.92
2021-05-06 00:30:00,0.011301,0.01134,0.011298,0.011315,6002.62
2021-05-06 00:45:00,0.01132,0.011336,0.0113,0.011318,4664.59
2021-05-06 01:00:00,0.01132,0.011331,0.0112909999999999,0.011316,7155.69
2021-05-06 01:15:00,0.011312,0.01134,0.011306,0.01133,8942.48
2021-05-06 01:30:00,0.011332,0.011361,0.011312,0.011344,7671.33
2021-05-06 01:45:00,0.011344,0.011376,0.011323,0.0113569999999999,5841.56
2021-05-06 02:00:00,0.0113569999999999,0.011358,0.011323,0.011327,5706.4
2021-05-06 02:15:00,0.011332,0.011337,0.0112909999999999,0.011295,7817.93
2021-05-06 02:30:00,0.011298,0.011332,0.011286,0.011307,6636.57
2021-05-06 02:45:00,0.011309,0.01139,0.011295,0.011385,10398.27
2021-05-06 03:00:00,0.011386,0.011386,0.011326,0.011333,6124.36
2021-05-06 03:15:00,0.011332,0.011399,0.011315,0.011397,7317.96
2021-05-06 03:30:00,0.011397,0.011429,0.01137,0.011395,6863.8
2021-05-06 03:45:00,0.011398,0.011401,0.011337,0.01134,6323.46
2021-05-06 04:00:00,0.0113379999999999,0.011364,0.011299,0.0113,8893.35
2021-05-06 04:15:00,0.011299,0.0113239999999999,0.011129,0.011226,16692.6
2021-05-06 04:30:00,0.011226,0.011231,0.011176,0.011204,9605.54
2021-05-06 04:45:00,0.0112,0.011223,0.0111799999999999,0.01121,7972.51
2021-05-06 05:00:00,0.011208,0.011215,0.011141,0.011187,10056.08
2021-05-06 05:15:00,0.011187,0.01123,0.011182,0.011227,6436.91
2021-05-06 05:30:00,0.011228,0.011255,0.011207,0.011255,6152.6
2021-05-06 05:45:00,0.011254,0.01127,0.011237,0.011262,5177.97
2021-05-06 06:00:00,0.011264,0.011264,0.011224,0.011237,4966.11
2021-05-06 06:15:00,0.011237,0.011262,0.011227,0.011249,4794.93
2021-05-06 06:30:00,0.011249,0.011303,0.011249,0.011303,7076.69
2021-05-06 06:45:00,0.011303,0.0113099999999999,0.01128,0.011308,6595.07
2021-05-06 07:00:00,0.011308,0.011314,0.01129,0.011304,4269.95
2021-05-06 07:15:00,0.0113049999999999,0.0113099999999999,0.01128,0.0112959999999999,5562.54
2021-05-06 07:30:00,0.011295,0.0113049999999999,0.0112719999999999,0.011289,4681.15
2021-05-06 07:45:00,0.011292,0.011318,0.011285,0.011297,5615.42
2021-05-06 08:00:00,0.011299,0.011312,0.011285,0.011297,4844.12
2021-05-06 08:15:00,0.011297,0.011312,0.011236,0.011241,5607.03
2021-05-06 08:30:00,0.01124,0.011257,0.011227,0.0112459999999999,7152.41
2021-05-06 08:45:00,0.0112459999999999,0.011269,0.011234,0.011255,6013.73
2021-05-06 09:00:00,0.011255,0.0113239999999999,0.011249,0.011323,5716.16
2021-05-06 09:15:00,0.011323,0.011335,0.011307,0.0113099999999999,5408.12
2021-05-06 09:30:00,0.011308,0.011311,0.011273,0.011306,5795.69
2021-05-06 09:45:00,0.011306,0.011319,0.011262,0.011274,5342.92
2021-05-06 10:00:00,0.011273,0.011299,0.011259,0.011283,6390.16
2021-05-06 10:15:00,0.011283,0.011325,0.011281,0.011295,5099.82
2021-05-06 10:30:00,0.011294,0.011302,0.011256,0.0112719999999999,4115.12
2021-05-06 10:45:00,0.0112719999999999,0.0112719999999999,0.01123,0.011242,6828.16
2021-05-06 11:00:00,0.011241,0.011265,0.011222,0.011257,7906.47
2021-05-06 11:15:00,0.011258,0.011279,0.011235,0.011276,6278.22
2021-05-06 11:30:00,0.011276,0.011285,0.01125,0.011281,4463.0
2021-05-06 11:45:00,0.01128,0.011288,0.011254,0.011275,6483.53
2021-05-06 12:00:00,0.0112719999999999,0.011298,0.011262,0.0112909999999999,6817.9
2021-05-06 12:15:00,0.01129,0.011302,0.011254,0.011255,5147.33
2021-05-06 12:30:00,0.011255,0.011303,0.011249,0.0112959999999999,6079.97
2021-05-06 12:45:00,0.011297,0.011304,0.011261,0.011279,6793.85
2021-05-06 13:00:00,0.011278,0.011307,0.011268,0.011295,5473.31
2021-05-06 13:15:00,0.0112959999999999,0.011309,0.011265,0.011269,5644.03
2021-05-06 13:30:00,0.011269,0.0112819999999999,0.0112459999999999,0.011248,6515.93
2021-05-06 13:45:00,0.0112459999999999,0.011275,0.0112319999999999,0.011271,5823.54
2021-05-06 14:00:00,0.011275,0.011293,0.011186,0.0112,8343.95
2021-05-06 14:15:00,0.0112,0.011208,0.011132,0.011144,9177.48
2021-05-06 14:30:00,0.011144,0.01121,0.011133,0.01121,7984.03
2021-05-06 14:45:00,0.01121,0.0112319999999999,0.011191,0.011207,6642.01
2021-05-06 15:00:00,0.011207,0.011224,0.011201,0.011214,5855.49
2021-05-06 15:15:00,0.011215,0.011244,0.0112,0.011231,5937.14
2021-05-06 15:30:00,0.011229,0.011233,0.011165,0.011178,5435.87
2021-05-06 15:45:00,0.011174,0.01119,0.011165,0.011177,7487.88
2021-05-06 16:00:00,0.011172,0.011176,0.011139,0.011153,6042.46
2021-05-06 16:15:00,0.011155,0.011206,0.011149,0.011178,7503.02
2021-05-06 16:30:00,0.011177,0.01121,0.011172,0.011179,5253.17
2021-05-06 16:45:00,0.011178,0.0111989999999999,0.011151,0.011168,9257.09
2021-05-06 17:00:00,0.0111659999999999,0.011195,0.011151,0.011183,7064.97
2021-05-06 17:15:00,0.011182,0.011205,0.011174,0.011196,6036.57
2021-05-06 17:30:00,0.011195,0.011208,0.011173,0.011188,6245.0
2021-05-06 17:45:00,0.0111849999999999,0.011256,0.011176,0.0112459999999999,7974.3
2021-05-06 18:00:00,0.0112459999999999,0.011267,0.01122,0.01126,9564.5
2021-05-06 18:15:00,0.0112629999999999,0.011265,0.011211,0.011225,6437.21
2021-05-06 18:30:00,0.011228,0.011249,0.011216,0.011247,5319.42
2021-05-06 18:45:00,0.011247,0.011247,0.0112,0.011215,5312.81
2021-05-06 19:00:00,0.0112129999999999,0.011244,0.011207,0.011228,7775.42
2021-05-06 19:15:00,0.011227,0.01126,0.011212,0.011251,6148.27
2021-05-06 19:30:00,0.011251,0.011271,0.011218,0.011227,7031.83
2021-05-06 19:45:00,0.011226,0.011228,0.0111799999999999,0.011205,8761.21
2021-05-06 20:00:00,0.011204,0.011227,0.011181,0.011184,6565.94
2021-05-06 20:15:00,0.011184,0.011186,0.01109,0.0111209999999999,9527.4
2021-05-06 20:30:00,0.0111209999999999,0.0111659999999999,0.011118,0.011159,6108.29
2021-05-06 20:45:00,0.011158,0.011192,0.011148,0.011174,9193.53
2021-05-06 21:00:00,0.011175,0.011261,0.01117,0.011257,7392.28
2021-05-06 21:15:00,0.011257,0.0112719999999999,0.0111989999999999,0.0111989999999999,6678.22
2021-05-06 21:30:00,0.011204,0.011234,0.011198,0.011219,5799.68
2021-05-06 21:45:00,0.01122,0.011231,0.011184,0.011204,5536.83
2021-05-06 22:00:00,0.011207,0.01125,0.011187,0.011229,7075.41
2021-05-06 22:15:00,0.011229,0.011234,0.011142,0.011186,6027.83
2021-05-06 22:30:00,0.011187,0.011279,0.0111709999999999,0.011191,14932.02
2021-05-06 22:45:00,0.011191,0.0112769999999999,0.011075,0.011274,11801.52
2021-05-06 23:00:00,0.011274,0.011313,0.01123,0.0112459999999999,9299.05
2021-05-06 23:15:00,0.011243,0.011259,0.011215,0.011241,8096.08
2021-05-06 23:30:00,0.011244,0.0112719999999999,0.011236,0.011258,6164.61
2021-05-06 23:45:00,0.011262,0.0112819999999999,0.011218,0.011261,6536.99
2021-05-07 00:00:00,0.01126,0.011269,0.011209,0.011215,6414.07
2021-05-07 00:15:00,0.011215,0.011223,0.011187,0.011201,7335.51
2021-05-07 00:30:00,0.011201,0.01122,0.011186,0.011204,6832.32
2021-05-07 00:45:00,0.011205,0.01124,0.011178,0.011201,9395.0
2021-05-07 01:00:00,0.011202,0.011225,0.011192,0.011206,8793.68
2021-05-07 01:15:00,0.011205,0.011235,0.011177,0.011233,9260.43
2021-05-07 01:30:00,0.011234,0.011248,0.011223,0.011233,7878.01
2021-05-07 01:45:00,0.011231,0.01125,0.011198,0.011234,6379.19
2021-05-07 02:00:00,0.011234,0.0112719999999999,0.01122,0.011262,6369.5
2021-05-07 02:15:00,0.011261,0.011286,0.01123,0.011286,5473.98
2021-05-07 02:30:00,0.011286,0.011286,0.011226,0.011244,6744.74
2021-05-07 02:45:00,0.0112459999999999,0.011293,0.011222,0.011283,6914.31
2021-05-07 03:00:00,0.011284,0.011299,0.011264,0.01127,6367.23
2021-05-07 03:15:00,0.0112719999999999,0.011278,0.01123,0.011242,8245.19
2021-05-07 03:30:00,0.011242,0.011249,0.011201,0.011222,8910.24
2021-05-07 03:45:00,0.011223,0.011248,0.0112,0.011243,9167.49
2021-05-07 04:00:00,0.011242,0.011243,0.011152,0.011183,8483.22
2021-05-07 04:15:00,0.011183,0.011197,0.011119,0.011134,9187.22
2021-05-07 04:30:00,0.0111349999999999,0.011143,0.011092,0.011137,7944.47
2021-05-07 04:45:00,0.011138,0.011152,0.011103,0.011115,5294.42
2021-05-07 05:00:00,0.011115,0.011156,0.011114,0.011138,5705.52
2021-05-07 05:15:00,0.011136,0.011181,0.0111349999999999,0.011174,4635.74
2021-05-07 05:30:00,0.011173,0.0111989999999999,0.011162,0.011177,5484.56
2021-05-07 05:45:00,0.011178,0.011193,0.011124,0.0111349999999999,5194.26
2021-05-07 06:00:00,0.011134,0.011148,0.011106,0.01113,4890.63
2021-05-07 06:15:00,0.011129,0.011134,0.010998,0.011082,11162.26
2021-05-07 06:30:00,0.011084,0.011117,0.011029,0.011059,14763.66
2021-05-07 06:45:00,0.011062,0.011085,0.01103,0.011049,4165.22
2021-05-07 07:00:00,0.01105,0.011078,0.011012,0.011062,3564.01
2021-05-07 07:15:00,0.011068,0.011101,0.011052,0.011056,3128.05
2021-05-07 07:30:00,0.011056,0.011091,0.011043,0.0110739999999999,2772.8
2021-05-07 07:45:00,0.011077,0.011117,0.011073,0.011112,1805.83
2021-05-07 08:00:00,0.011106,0.01111,0.011067,0.011101,2541.74
2021-05-07 08:15:00,0.011099,0.011123,0.0110739999999999,0.011077,2463.61
2021-05-07 08:30:00,0.011081,0.0111069999999999,0.011051,0.01109,3817.36
2021-05-07 08:45:00,0.01109,0.011101,0.0110689999999999,0.011077,3623.12
2021-05-07 09:00:00,0.011078,0.011132,0.011068,0.011123,2486.78
2021-05-07 09:15:00,0.011123,0.011151,0.011114,0.011142,2007.42
2021-05-07 09:30:00,0.011138,0.01117,0.011127,0.0111569999999999,1826.61
2021-05-07 09:45:00,0.011155,0.011158,0.011127,0.01114,1834.58
2021-05-07 10:00:00,0.011139,0.011147,0.011112,0.011138,1974.87
2021-05-07 10:15:00,0.011132,0.011156,0.011123,0.011155,2225.83
2021-05-07 10:30:00,0.011155,0.011186,0.011145,0.011155,2284.82
2021-05-07 10:45:00,0.011155,0.01116,0.011109,0.011127,1814.85
2021-05-07 11:00:00,0.011122,0.011131,0.011061,0.011067,3045.88
2021-05-07 11:15:00,0.011068,0.01112,0.011062,0.011108,2948.15
2021-05-07 11:30:00,0.011109,0.011145,0.011109,0.01114,1805.11
2021-05-07 11:45:00,0.01114,0.011151,0.011114,0.0111349999999999,2198.59
2021-05-07 12:00:00,0.0111349999999999,0.011152,0.011099,0.011139,10118.55
2021-05-07 12:15:00,0.011138,0.011151,0.011111,0.011114,2683.16
2021-05-07 12:30:00,0.011115,0.011133,0.011104,0.011111,2563.6
2021-05-07 12:45:00,0.011112,0.011127,0.011091,0.011101,1922.29
2021-05-07 13:00:00,0.0111,0.011122,0.011086,0.0111209999999999,2912.07
2021-05-07 13:15:00,0.0111209999999999,0.011122,0.011072,0.0110879999999999,1962.66
2021-05-07 13:30:00,0.011089,0.0111069999999999,0.011065,0.011091,1861.59
2021-05-07 13:45:00,0.01109,0.011103,0.0110689999999999,0.011092,1594.67
2021-05-07 14:00:00,0.011091,0.011148,0.011052,0.011126,3825.96
2021-05-07 14:15:00,0.011125,0.011138,0.011095,0.011123,1771.76
2021-05-07 14:30:00,0.011124,0.011125,0.01105,0.011086,5958.43
2021-05-07 14:45:00,0.011085,0.011086,0.011037,0.011056,3466.25
2021-05-07 15:00:00,0.0110549999999999,0.011082,0.011037,0.011078,3166.06
2021-05-07 15:15:00,0.011076,0.0110879999999999,0.011039,0.011054,2718.03
2021-05-07 15:30:00,0.011054,0.0110879999999999,0.011039,0.011087,2011.81
2021-05-07 15:45:00,0.011086,0.011105,0.011066,0.0110689999999999,1755.58
2021-05-07 16:00:00,0.01107,0.011082,0.01105,0.011066,2722.48
2021-05-07 16:15:00,0.011066,0.011078,0.0110459999999999,0.0110599999999999,2348.72
2021-05-07 16:30:00,0.0110599999999999,0.011061,0.01095,0.010969,7394.63
2021-05-07 16:45:00,0.010968,0.010983,0.010939,0.010974,4333.17
2021-05-07 17:00:00,0.010976,0.011012,0.010965,0.01098,3433.28
2021-05-07 17:15:00,0.010983,0.01102,0.010969,0.011008,2023.97
2021-05-07 17:30:00,0.011008,0.011063,0.011005,0.01105,2946.07
2021-05-07 17:45:00,0.011052,0.01108,0.01105,0.011071,2929.49
2021-05-07 18:00:00,0.011071,0.01109,0.011044,0.011062,3560.18
2021-05-07 18:15:00,0.011063,0.01108,0.011054,0.0110689999999999,2110.12
2021-05-07 18:30:00,0.0110689999999999,0.011078,0.011045,0.011063,3425.43
2021-05-07 18:45:00,0.011064,0.0111349999999999,0.011058,0.011133,3273.32
2021-05-07 19:00:00,0.011132,0.011143,0.011054,0.011056,3717.07
2021-05-07 19:15:00,0.0110569999999999,0.0111,0.011052,0.011094,2791.44
2021-05-07 19:30:00,0.011095,0.011117,0.0110569999999999,0.011071,3097.93
2021-05-07 19:45:00,0.011071,0.011098,0.011053,0.0110569999999999,3823.58
2021-05-07 20:00:00,0.011056,0.011059,0.010976,0.0109909999999999,3588.88
2021-05-07 20:15:00,0.01099,0.011006,0.01097,0.010985,5240.98
2021-05-07 20:30:00,0.010986,0.0110099999999999,0.010969,0.010992,2949.46
2021-05-07 20:45:00,0.010992,0.010999,0.010942,0.010942,3037.24
2021-05-07 21:00:00,0.010943,0.010967,0.010895,0.0109579999999999,6802.89
2021-05-07 21:15:00,0.0109579999999999,0.011047,0.010952,0.011031,4231.92
2021-05-07 21:30:00,0.01103,0.011045,0.010992,0.011012,3655.4
2021-05-07 21:45:00,0.011013,0.01103,0.011006,0.011013,2474.57
2021-05-07 22:00:00,0.011014,0.011019,0.010957,0.010967,4042.55
2021-05-07 22:15:00,0.010968,0.010984,0.010939,0.010956,3337.26
2021-05-07 22:30:00,0.010956,0.0109629999999999,0.0109,0.0109629999999999,3253.46
2021-05-07 22:45:00,0.0109629999999999,0.010983,0.010942,0.010976,2166.93
2021-05-07 23:00:00,0.010975,0.010976,0.0109319999999999,0.010943,2590.69
2021-05-07 23:15:00,0.010943,0.010947,0.010877,0.01091,3733.44
2021-05-07 23:30:00,0.010908,0.010914,0.0108519999999999,0.010897,4508.21
2021-05-07 23:45:00,0.010898,0.0109,0.01086,0.010874,2825.43
2021-05-08 00:00:00,0.010873,0.010883,0.010836,0.010838,3481.81
2021-05-08 00:15:00,0.010837,0.0109,0.010836,0.010896,2101.55
2021-05-08 00:30:00,0.010896,0.010942,0.010874,0.010935,2240.98
